Date,R_strat,R_market,XR_strat,XR_market,Beta_63,Beta_126,Corr_63,Corr_126
2015-04-17,0.0,-0.01156582781691673,-0.00023125256064071564,-0.011797080377557445,,,,
2015-04-20,0.0,-0.01834770981001632,-0.00023125256064071564,-0.018578962370657037,,,,
2015-04-21,0.0,-0.008327270348106652,-0.00023125256064071564,-0.008558522908747368,,,,
2015-04-22,0.0,0.006200972255378856,-0.00023125256064071564,0.00596971969473814,,,,
2015-04-23,0.0,-0.0037249712205020824,-0.00023125256064071564,-0.003956223781142798,,,,
2015-04-24,0.0,-0.011079600258562361,-0.00023125256064071564,-0.011310852819203077,,,,
2015-04-27,0.0,-0.011011130948797465,-0.00023125256064071564,-0.01124238350943818,,,,
2015-04-28,0.0,0.008741362876475867,-0.00023125256064071564,0.008510110315835151,,,,
2015-04-29,0.0,-0.005533650132347967,-0.00023125256064071564,-0.005764902692988683,,,,
2015-04-30,0.0,-0.007069389241178392,-0.00023125256064071564,-0.007300641801819108,,,,
2015-05-04,0.0,0.01838907233545184,-0.00023125256064071564,0.018157819774811124,,,,
2015-05-05,0.0,-0.0008581893143123631,-0.00023125256064071564,-0.0010894418749530788,,,,
2015-05-06,0.0,-0.02736399793773192,-0.00023125256064071564,-0.027595250498372637,,,,
2015-05-07,0.0,-0.004903074634123761,-0.00023125256064071564,-0.005134327194764476,,,,
2015-05-08,0.0,0.01665572816769534,-0.00023125256064071564,0.016424475607054623,,,,
2015-05-11,0.0,0.01632790087285607,-0.00023125256064071564,0.016096648312215356,0.0,,,
2015-05-12,0.0,-0.02381908107113906,-0.00023125256064071564,-0.024050333631779774,0.0,,,
2015-05-13,0.0,0.013350641678914421,-0.00023125256064071564,0.013119389118273705,0.0,,,
2015-05-14,0.0,-0.0013660455388829762,-0.00023125256064071564,-0.0015972980995236918,4.706426998735894e-19,,inf,
2015-05-15,0.0,0.004638677701966021,-0.00023125256064071564,0.004407425141325305,0.0,,,
2015-05-18,0.0,0.013470838987944989,-0.00023125256064071564,0.013239586427304273,1.1815679008571393e-19,,inf,
2015-05-19,0.0,-0.0009553778372400901,-0.00023125256064071564,-0.0011866303978808057,2.370956045612463e-19,,inf,
2015-05-20,0.0,0.006885251795789804,-0.00023125256064071564,0.006653999235149088,2.372625787955293e-19,,inf,
2015-05-21,0.0,-0.00026711779894939003,-0.00023125256064071564,-0.0004983703595901057,2.407966375105576e-19,,inf,
2015-05-22,0.0,0.004506613859696085,-0.00023125256064071564,0.004275361299055369,2.4442092980627976e-19,,inf,
2015-05-25,0.0,-0.010485957862909845,-0.00023125256064071564,-0.01071721042355056,4.821189866399322e-19,,inf,
2015-05-26,0.0,-0.0036916926764433144,-0.00023125256064071564,-0.00392294523708403,-4.856259823382589e-19,,-inf,
2015-05-27,0.0,-0.0005695887835976965,-0.00023125256064071564,-0.0008008413442384121,4.866960822123973e-19,,inf,
2015-05-28,0.0,-0.00187166871908917,-0.00023125256064071564,-0.0021029212797298857,-4.892021931646905e-19,,-inf,
2015-05-29,0.0,0.013781751487558669,-0.00023125256064071564,0.013550498926917953,2.395677224601241e-19,,inf,
2015-06-01,0.0,-2.964315431874809e-05,-0.00023125256064071564,-0.00026089571495946373,2.3962238087184943e-19,,inf,
2015-06-02,0.0,-0.023353592405198742,-0.00023125256064071564,-0.023584844965839458,0.0,,,
2015-06-03,0.0,-0.012305070176218624,-0.00023125256064071564,-0.01253632273685934,0.0,,,
2015-06-04,0.0,-0.0005470363313393456,-0.00023125256064071564,-0.0007782888919800612,4.671737580182573e-19,,inf,
2015-06-05,0.0,-0.001961676769116849,-0.00023125256064071564,-0.0021929293297575647,4.804843616606029e-19,,inf,
2015-06-08,0.0,-0.008694134258897646,-0.00023125256064071564,-0.008925386819538361,0.0,,,
2015-06-09,0.0,-0.0027038282806817193,-0.00023125256064071564,-0.002935080841322435,-4.823918354453717e-19,,-inf,
2015-06-10,0.0,0.012720668903445809,-0.00023125256064071564,0.012489416342805093,4.692908871718022e-19,,inf,
2015-06-11,0.0,-0.019582875620068996,-0.00023125256064071564,-0.01981412818070971,0.0,,,
2015-06-12,0.0,0.0022032684655837187,-0.00023125256064071564,0.001972015904943003,-4.709872834621902e-19,,-inf,
2015-06-15,0.0,0.003883300602441242,-0.00023125256064071564,0.0036520480418005263,0.0,,,
2015-06-16,0.0,0.004167746384501569,-0.00023125256064071564,0.003936493823860854,0.0,,,
2015-06-17,0.0,0.005498738840850059,-0.00023125256064071564,0.005267486280209344,4.833228976293273e-19,,inf,
2015-06-18,0.0,0.010263830165222254,-0.00023125256064071564,0.010032577604581538,0.0,,,
2015-06-19,0.0,0.006159334653041526,-0.00023125256064071564,0.00592808209240081,-4.801366355357253e-19,,-inf,
2015-06-22,0.0,0.015580570218593381,-0.00023125256064071564,0.015349317657952666,0.0,,,
2015-06-23,0.0,0.003405944696333929,-0.00023125256064071564,0.0031746921356932134,-2.320871048442065e-19,,-inf,
2015-06-24,0.0,-0.002469733616678238,-0.00023125256064071564,-0.0027009861773189536,2.3354050851068805e-19,,inf,
2015-06-25,0.0,0.00444337505883885,-0.00023125256064071564,0.004212122498198134,-1.1647443056510657e-19,,-inf,
2015-06-26,0.0,-0.0020124304149797823,-0.00023125256064071564,-0.002243682975620498,0.0,,,
2015-06-29,0.0,-0.00748102536329065,-0.00023125256064071564,-0.0077122779239313655,-2.3123547145495646e-19,,-inf,
2015-06-30,0.0,0.006022745602803914,-0.00023125256064071564,0.005791493042163198,9.242999904962704e-20,,inf,
2015-07-01,0.0,0.01010334046573469,-0.00023125256064071564,0.009872087905093974,7.592189457596269e-20,,inf,
2015-07-02,0.0,-0.0009640797405430224,-0.00023125256064071564,-0.001195332301183738,2.5490709188891625e-19,,inf,
2015-07-03,0.0,0.004736586359787687,-0.00023125256064071564,0.004505333799146971,1.2701879572694074e-19,,inf,
2015-07-06,0.0,0.004390151714822377,-0.00023125256064071564,0.004158899154181661,2.5823689970165917e-19,,inf,
2015-07-07,0.0,-0.0013318922357890006,-0.00023125256064071564,-0.0015631447964297163,1.3062952242251763e-19,,inf,
2015-07-08,0.0,-0.01736029555278973,-0.00023125256064071564,-0.017591548113430444,2.499519951642919e-19,,inf,
2015-07-09,0.0,-0.004125289314989233,-0.00023125256064071564,-0.004356541875629949,2.512364294383885e-19,,inf,
2015-07-10,0.0,0.0038422055160178825,-0.00023125256064071564,0.003610952955377167,-2.529070444636513e-19,,-inf,
2015-07-13,0.0,0.011853357524637564,-0.00023125256064071564,0.011622104963996849,-2.4709614563604713e-19,,-inf,
2015-07-14,0.0,-0.0006561478304294432,-0.00023125256064071564,-0.0008874003910701589,-2.4875089143983915e-19,,-inf,
2015-07-15,0.0,0.008244543893853207,-0.00023125256064071564,0.008013291333212491,2.532326254616718e-19,,inf,
2015-07-16,0.0,0.009884089482447456,-0.00023125256064071564,0.00965283692180674,-6.360926444447812e-20,,-inf,
2015-07-17,0.0,0.00020908390731189108,-0.00023125256064071564,-2.216865332882456e-05,-3.356716996230522e-20,,-inf,
2015-07-20,0.0,-0.0007432666484129546,-0.00023125256064071564,-0.0009745192090536703,0.0,,,
2015-07-21,0.0,-0.00860120048586066,-0.00023125256064071564,-0.008832453046501376,-3.794042088487471e-20,,-inf,
2015-07-22,0.0,0.012198887654526924,-0.00023125256064071564,0.011967635093886209,-6.612941199966578e-20,,-inf,
2015-07-23,0.0,-0.005061700968610694,-0.00023125256064071564,-0.00529295352925141,-1.3446844969956082e-19,,-inf,
2015-07-24,0.0,-0.00794547038951432,-0.00023125256064071564,-0.008176722950155035,-1.3582315545535672e-19,,-inf,
2015-07-27,0.0,-0.01884044667546103,-0.00023125256064071564,-0.019071699236101747,-1.6183363817442278e-19,,-inf,
2015-07-28,0.0,-0.002870470039468942,-0.00023125256064071564,-0.0031017226001096576,-1.5836649068313733e-19,,-inf,
2015-07-29,0.0,0.004563968416396724,-0.00023125256064071564,0.004332715855756009,-1.9603743376405442e-19,,-inf,
2015-07-30,0.0,0.005582056356707721,-0.00023125256064071564,0.005350803796067005,-2.485174775328108e-19,,-inf,
2015-07-31,0.0,0.013185994355469077,-0.00023125256064071564,0.012954741794828362,-2.0027316738447081e-19,,-inf,
2015-08-03,0.0,0.0011954031512864116,-0.00023125256064071564,0.000964150590645696,-3.0545291676963033e-19,,-inf,
2015-08-04,0.0,-0.00306089917070973,-0.00023125256064071564,-0.0032921517313504456,-3.064646063349877e-19,,-inf,
2015-08-05,0.0,0.005993941733038577,-0.00023125256064071564,0.005762689172397861,-3.1959652595941967e-19,,-inf,
2015-08-06,0.0,0.002416003226048735,-0.00023125256064071564,0.0021847506654080195,-3.3519594929523446e-19,0.0,-inf,
2015-08-07,0.0,-0.002800298085977815,-0.00023125256064071564,-0.0030315506466185305,-3.8020772853699983e-19,1.4628121842746007e-19,-inf,inf
2015-08-10,0.0,-0.004553627931107251,-0.00023125256064071564,-0.004784880491747967,-3.919608776564891e-19,-1.4619852893064512e-19,-inf,-inf
2015-08-11,0.0,-0.007418833032042493,-0.00023125256064071564,-0.007650085592683209,-5.798111896885004e-19,-1.4554518459695413e-19,-inf,-inf
2015-08-12,0.0,-0.013341379081930671,-0.00023125256064071564,-0.013572631642571387,-4.765990775065837e-19,0.0,-inf,
2015-08-13,0.0,0.0007664473603414823,-0.00023125256064071564,0.0005351947997007667,-5.810807063822939e-19,-1.467551352636543e-19,-inf,-inf
2015-08-14,0.0,0.01947141259339502,-0.00023125256064071564,0.019240160032754305,-4.903323288052384e-19,-7.112627607684935e-20,-inf,-inf
2015-08-17,0.0,-0.004842373519645449,-0.00023125256064071564,-0.005073626080286164,-6.265412812412367e-19,-1.4261478675844817e-19,-inf,-inf
2015-08-18,0.0,-0.0012680924643075908,-0.00023125256064071564,-0.0014993450249483065,-5.815638076084225e-19,0.0,-inf,
2015-08-19,0.0,0.0033780685872379923,-0.00023125256064071564,0.0031468160265972767,-6.274631580245708e-19,0.0,-inf,
2015-08-20,0.0,-0.014408266481082843,-0.00023125256064071564,-0.014639519041723559,-6.144861688795516e-19,0.0,-inf,
2015-08-21,0.0,-0.008694849922367243,-0.00023125256064071564,-0.008926102483007958,-6.932199670586189e-19,0.0,-inf,
2015-08-24,0.0,-0.05915098088055637,-0.00023125256064071564,-0.059382233441197085,-4.042226661395118e-19,0.0,-inf,
2015-08-25,0.0,0.009181738418811536,-0.00023125256064071564,0.00895048585817082,-3.9937100496476435e-19,-4.397354168190704e-19,-inf,-inf
2015-08-26,0.0,-0.011274391291918318,-0.00023125256064071564,-0.011505643852559033,-8.096435203150649e-19,0.0,-inf,
2015-08-27,0.0,0.02016210472317792,-0.00023125256064071564,0.019930852162537205,0.0,-4.2624555442352635e-19,,-inf
2015-08-28,0.0,0.006667547122292117,-0.00023125256064071564,0.006436294561651401,-2.0278099190933249e-19,-2.1241086014051107e-19,-inf,-inf
2015-08-31,0.0,-0.003830365083121179,-0.00023125256064071564,-0.0040616176437618945,-3.0910441265221924e-19,0.0,-inf,
2015-09-01,0.0,-0.023264675971940818,-0.00023125256064071564,-0.023495928532581534,-1.9360378593367318e-19,0.0,-inf,
2015-09-02,0.0,-0.0088429775544967,-0.00023125256064071564,-0.009074230115137416,-1.9215168788171984e-19,-4.26517502993709e-19,-inf,-inf
2015-09-03,0.0,0.013735907736166952,-0.00023125256064071564,0.013504655175526237,-1.8914988710227374e-19,-4.214137491318165e-19,-inf,-inf
2015-09-04,0.0,-0.021468770971813878,-0.00023125256064071564,-0.021700023532454593,-3.6054796492689507e-19,0.0,-inf,
2015-09-07,0.0,-0.01257339958011272,-0.00023125256064071564,-0.012804652140753436,-3.624179769666584e-19,-4.0887028587300374e-19,-inf,-inf
2015-09-08,0.0,0.017125760525132927,-0.00023125256064071564,0.01689450796449221,-3.637216637068845e-19,4.097102277954313e-19,-inf,inf
2015-09-09,0.0,0.01695445617094271,-0.00023125256064071564,0.016723203610301995,-3.5243928097077163e-19,-4.0229247750861823e-19,-inf,-inf
2015-09-10,0.0,-0.0039009540862875447,-0.00023125256064071564,-0.00413220664692826,-1.763086145891174e-19,-4.0206793944011034e-19,-inf,-inf
2015-09-11,0.0,0.00015404360706794407,-0.00023125256064071564,-7.720895357277158e-05,-3.533880620664954e-19,0.0,-inf,
2015-09-14,0.0,0.010649249276883932,-0.00023125256064071564,0.010417996716243216,-3.5014942447627354e-19,-2.0288885423281622e-19,-inf,-inf
2015-09-15,0.0,-0.005481266771729776,-0.00023125256064071564,-0.0057125193323704915,-1.767550665563923e-19,0.0,-inf,
2015-09-16,0.0,0.008947363530129149,-0.00023125256064071564,0.008716110969488433,-1.7590872786416551e-19,-2.0300245578128134e-19,-inf,-inf
2015-09-18,0.0,0.010475810818002973,-0.00023125256064071564,0.010244558257362257,-1.785300857563288e-19,0.0,-inf,
2015-09-21,0.0,-0.0006013361162410247,-0.00023125256064071564,-0.0008325886768817403,-1.7884929415927745e-19,0.0,-inf,
2015-09-22,0.0,-0.02069675641963653,-0.00023125256064071564,-0.020928008980277246,-3.432982758249376e-19,0.0,-inf,
2015-09-23,0.0,0.004345903137800811,-0.00023125256064071564,0.004114650577160095,-3.4333543939333254e-19,0.0,-inf,
2015-09-24,0.0,0.002874069312977845,-0.00023125256064071564,0.0026428167523371293,-3.4285511350932535e-19,0.0,-inf,
2015-09-28,0.0,-0.009252056260723118,-0.00023125256064071564,-0.009483308821363834,0.0,0.0,,
2015-09-29,0.0,0.006105879931557867,-0.00023125256064071564,0.0058746273709171515,0.0,0.0,,
2015-09-30,0.0,0.013463733413981993,-0.00023125256064071564,0.013232480853341277,-3.389222517901964e-19,-1.9915081129719693e-19,-inf,-inf
2015-10-01,0.0,0.00025160714370175974,-0.00023125256064071564,2.0354583061044096e-05,-3.3887783532036017e-19,0.0,-inf,
2015-10-05,0.0,0.02117998017986733,-0.00023125256064071564,0.020948727619226615,-3.2403849426805086e-19,0.0,-inf,
2015-10-06,0.0,0.004138299910646515,-0.00023125256064071564,0.003907047350005799,-3.2411593590625204e-19,-3.9805697884070126e-19,-inf,-inf
2015-10-07,0.0,0.0030050657181448504,-0.00023125256064071564,0.0027738131575041347,-3.237278358823342e-19,-1.9984690088252873e-19,-inf,-inf
2015-10-08,0.0,-0.005875926976951273,-0.00023125256064071564,-0.006107179537591989,-1.6599319846167338e-19,-3.9898493217704076e-19,-inf,-inf
2015-10-09,0.0,0.00742372968703231,-0.00023125256064071564,0.007192477126391594,-3.3052239354512403e-19,-1.9928862870373555e-19,-inf,-inf
2015-10-12,0.0,-0.005629033610123568,-0.00023125256064071564,-0.005860286170764284,-3.3013033096700216e-19,-1.9969970046249373e-19,-inf,-inf
2015-10-13,0.0,-0.0014612581906097155,-0.00023125256064071564,-0.0016925107512504312,-3.351101125090292e-19,0.0,-inf,
2015-10-14,0.0,-0.002926853228365389,-0.00023125256064071564,-0.003158105789006105,-1.6746135849448374e-19,-2.0016648582418483e-19,-inf,-inf
2015-10-15,0.0,0.008830905477206663,-0.00023125256064071564,0.008599652916565947,-3.3456352930493495e-19,0.0,-inf,
2015-10-16,0.0,0.007170412693318751,-0.00023125256064071564,0.006939160132678035,-5.043502895577717e-19,-2.0228480289100713e-19,-inf,-inf
2015-10-19,0.0,0.004479089639404021,-0.00023125256064071564,0.004247837078763306,-3.353882602427107e-19,-2.0613433116439876e-19,-inf,-inf
2015-10-20,0.0,-0.0016192547934769097,-0.00023125256064071564,-0.0018505073541176253,-1.6767566741805172e-19,-2.0697536310035092e-19,-inf,-inf
2015-10-21,0.0,-0.001204383487806604,-0.00023125256064071564,-0.0014356360484473196,-3.375597797536265e-19,-1.0373307896929772e-19,-inf,-inf
2015-10-23,0.0,0.005301937657024025,-0.00023125256064071564,0.0050706850963833094,-3.4197650457661694e-19,-1.0363327016644783e-19,-inf,-inf
2015-10-26,0.0,-0.004207172582956553,-0.00023125256064071564,-0.004438425143597269,-1.7111077023418195e-19,-2.0862756112660115e-19,-inf,-inf
2015-10-27,0.0,-0.0033471638954116756,-0.00023125256064071564,-0.0035784164560523912,-5.158348426954328e-19,-2.1008407833686589e-19,-inf,-inf
2015-10-28,0.0,-0.007494344931314734,-0.00023125256064071564,-0.007725597491955449,-1.772487197671409e-19,-3.155170992569961e-19,-inf,-inf
2015-10-29,0.0,-0.00727557689096936,-0.00023125256064071564,-0.007506829451610075,-1.7646389080446122e-19,-2.1005162010845213e-19,-inf,-inf
2015-10-30,0.0,-0.005664646384873739,-0.00023125256064071564,-0.005895898945514455,-3.528433071963767e-19,-3.154297215323211e-19,-inf,-inf
2015-11-02,0.0,-0.0018597039801661053,-0.00023125256064071564,-0.002090956540806821,-1.771024038211175e-19,-3.223388846693262e-19,-inf,-inf
2015-11-03,0.0,0.0012297400090901522,-0.00023125256064071564,0.0009984874484494366,-3.6149570740280796e-19,-2.1487017976604353e-19,-inf,-inf
2015-11-04,0.0,-0.0025432033822472278,-0.00023125256064071564,-0.0027744559428879434,-3.61549798256385e-19,-3.3838534921919807e-19,-inf,-inf
2015-11-05,0.0,-0.010540782311541208,-0.00023125256064071564,-0.010772034872181924,-3.581501166135154e-19,-3.364090252155187e-19,-inf,-inf
2015-11-06,0.0,-0.00014460408861305396,-0.00023125256064071564,-0.0003758566492537696,0.0,-3.4288861227699516e-19,,-inf
2015-11-09,0.0,-0.004915531264230055,-0.00023125256064071564,-0.005146783824870771,-3.599897199179969e-19,-6.979002194521346e-19,-inf,-inf
2015-11-10,0.0,-0.01665783484975325,-0.00023125256064071564,-0.016889087410393966,-3.511671643976909e-19,-4.747154985075901e-19,-inf,-inf
2015-11-13,0.0,-0.002710927478722036,-0.00023125256064071564,-0.0029421800393627517,-3.514680589961599e-19,-2.4047487706379497e-19,-inf,-inf
2015-11-16,0.0,0.005713562131630656,-0.00023125256064071564,0.0054823095709899405,-3.510264150735459e-19,-4.796962669690967e-19,-inf,-inf
2015-11-17,0.0,0.00396455648349936,-0.00023125256064071564,0.003733303922858644,0.0,-4.799131964413067e-19,,-inf
2015-11-18,0.0,-0.01349273722468125,-0.00023125256064071564,-0.013723989785321966,-7.001093773725034e-19,-2.403847933757164e-19,-inf,-inf
2015-11-19,0.0,0.014349853606560714,-0.00023125256064071564,0.014118601045919998,-3.5700397451276e-19,-4.732380217331023e-19,-inf,-inf
2015-11-20,0.0,0.0017595619760288894,-0.00023125256064071564,0.0015283094153881738,-3.571846516593573e-19,-2.374476574513573e-19,-inf,-inf
2015-11-23,0.0,-0.0009291361817810317,-0.00023125256064071564,-0.0011603887424217474,-3.5718387865257115e-19,-2.3744543633699542e-19,-inf,-inf
2015-11-24,0.0,-0.002248610038379506,-0.00023125256064071564,-0.0024798625990202217,-3.5793236382981107e-19,-2.3782455747447642e-19,-inf,-inf
2015-11-26,0.0,0.006665267171503286,-0.00023125256064071564,0.006434014610862571,-3.625631028547731e-19,-2.3865540315116975e-19,-inf,-inf
2015-11-27,0.0,0.0074710662477730505,-0.00023125256064071564,0.007239813687132335,-1.8119216912118698e-19,-4.755903700393351e-19,-inf,-inf
2015-11-30,0.0,-0.0009379927643368147,-0.00023125256064071564,-0.0011692453249775303,-5.098023885992161e-19,-4.755798290903822e-19,-inf,-inf
2015-12-01,0.0,0.0024762801857218797,-0.00023125256064071564,0.002245027625081164,-4.796608198802171e-19,-4.753975613995675e-19,-inf,-inf
2015-12-02,0.0,-0.00296041496142041,-0.00023125256064071564,-0.0031916675220611257,-4.148748200291179e-19,-2.410209770557887e-19,-inf,-inf
2015-12-03,0.0,-0.008472730932953976,-0.00023125256064071564,-0.008703983493594691,-3.2083076466799153e-19,-2.3991257881870982e-19,-inf,-inf
2015-12-04,0.0,-0.010458854551524621,-0.00023125256064071564,-0.010690107112165337,0.0,0.0,,
2015-12-07,0.0,-0.0021203048364873966,-0.00023125256064071564,-0.0023515573971281123,-3.1795519173779943e-19,-2.50059975667721e-19,-inf,-inf
2015-12-08,0.0,-0.00820301695113268,-0.00023125256064071564,-0.008434269511773396,-1.7449131708001107e-19,-2.489086399808141e-19,-inf,-inf
2015-12-09,0.0,-0.011581883616657795,-0.00023125256064071564,-0.011813136177298511,-3.45005432490482e-19,0.0,-inf,
2015-12-10,0.0,0.00930046695402309,-0.00023125256064071564,0.009069214393382374,-5.288954791471664e-19,-2.462084900728082e-19,-inf,-inf
2015-12-11,0.0,-0.00948155235730297,-0.00023125256064071564,-0.009712804917943685,0.0,-2.44798481752504e-19,,-inf
2015-12-14,0.0,0.005203320218742258,-0.00023125256064071564,0.004972067658101542,-2.0644446807349183e-19,-2.4735214417421094e-19,-inf,-inf
2015-12-15,0.0,0.006647028314128445,-0.00023125256064071564,0.006415775753487729,-1.0469553576969432e-19,-2.534144382228558e-19,-inf,-inf
2015-12-16,0.0,0.006492747683265243,-0.00023125256064071564,0.0062614951226245275,0.0,-2.5266569760465546e-19,,-inf
2015-12-17,0.0,0.012056689737954374,-0.00023125256064071564,0.011825437177313658,-1.6176648942621323e-19,-2.501506704568966e-19,-inf,-inf
2015-12-18,0.0,-0.010504363180879661,-0.00023125256064071564,-0.010735615741520377,-2.0963645191353146e-19,-3.727697289623344e-19,-inf,-inf
2015-12-21,0.0,0.009340436124388285,-0.00023125256064071564,0.00910918356374757,0.0,-2.4743132224034375e-19,,-inf
2015-12-22,0.0,-0.006171472975241898,-0.00023125256064071564,-0.006402725535882614,-2.1060441407805618e-19,0.0,-inf,
2015-12-23,0.0,0.01025546764808305,-0.00023125256064071564,0.010024215087442334,-2.092703407336524e-19,-4.9509108510960105e-19,-inf,-inf
2015-12-24,0.0,-0.0006229877514251081,-0.00023125256064071564,-0.0008542403120658237,-2.1532822417209912e-19,-2.523053994837019e-19,-inf,-inf
2015-12-28,0.0,0.008154139618607559,-0.00023125256064071564,0.007922887057966843,0.0,-5.023768289184038e-19,,-inf
2015-12-29,0.0,0.0004795231655652099,-0.00023125256064071564,0.00024827060492449426,-1.4852520288230952e-19,0.0,-inf,
2015-12-30,0.0,-0.004124151937772491,-0.00023125256064071564,-0.004355404498413207,-1.1877106682067367e-19,-2.514393066340353e-19,-inf,-inf
2015-12-31,0.0,0.006344796283837217,-0.00023125256064071564,0.006113543723196502,-1.766015649878536e-19,-5.012561882733689e-19,-inf,-inf
2016-01-04,0.0,-0.01951213966956744,-0.00023125256064071564,-0.019743392230208157,0.0,-4.896751879586069e-19,,-inf
2016-01-05,0.0,-0.0008535035886758635,-0.00023125256064071564,-0.0010847561493165792,-2.1934977241876127e-19,0.0,-inf,
2016-01-06,0.0,-0.005607176031205752,-0.00023125256064071564,-0.005838428591846467,0.0,-2.4721913937049863e-19,,-inf
2016-01-07,0.0,-0.022309804329221028,-0.00023125256064071564,-0.022541056889861744,0.0,0.0,,
2016-01-08,0.0,0.004366937597831466,-0.00023125256064071564,0.0041356850371907505,9.12521824976989e-19,-4.780762545169685e-19,inf,-inf
2016-01-11,0.0,-0.00493333414699082,-0.00023125256064071564,-0.0051645867076315355,0.0,-4.784482545308922e-19,,-inf
2016-01-12,0.0,-0.007079766557687717,-0.00023125256064071564,-0.007311019118328432,0.0,0.0,,
2016-01-13,0.0,0.006937152844914696,-0.00023125256064071564,0.00670590028427398,9.006041252482371e-19,-2.422581664320382e-19,inf,-inf
2016-01-14,0.0,-0.003385181686611949,-0.00023125256064071564,-0.0036164342472526645,9.178699722732434e-19,-2.423367249375836e-19,inf,-inf
